g04219336573311083378,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,1,Mumbai 
g12629047010615739345,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,5,
g05149521810212151583,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,8,
g04330897862939836178,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
g11120870346440866297,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,4460,7,Hyderabad 
g10148447110382080076,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,9,
g14606787049126857605,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,5022,1,Noida
g03092027972002131967,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,4460,7,Hyderabad
g11437023512818707672,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,9,
a_6186383754914448271,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,4467,7,Khammam
a_5610910043928974248,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2724,5,Nashik
a_6401276037107647446,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
a_3231406918722080345,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,3378,1,Jaipur
g00880458136754701867,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,7,Mumbai
g17854981316315342039,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,8,
g00653348136703888497,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,5,
g17644592197883929387,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,\N,10,Batu Bara
g06034859232418249135,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,35,7,Bhimavaram
a_3869431944318956012,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
a_3333235760445402225,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,4759,3,Ghaziabad
g15033074356939589793,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,2707,6,Mumbai 
g05826361217221283069,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,6,Mumbai
g15021115028543638825,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,1041,8,Surat
a_8944604033692707903,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,8,Mumbai
a_8072608953401461814,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2836,8,Thane
g01671176151067989854,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,8,Mumbai
g12197832509103544575,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,6,
g14866204735541709156,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai
g06109499843296568424,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2836,8,Thane
g09524267269747957773,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,8,Montral 
a_5340961872811097154,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
a_1842343674303188312,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
a_6378024931617873235,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,1,
g13082884269241937437,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,10,Mumbai 
g04206289018882429091,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,8,
a_4533007666035721272,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IV,,1,2707,9,Mumbai
g13207271303088748748,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,594,8,Chandigarh
a_5536539449129195884,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g14057642822333258431,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,6,Mumbai
g12921565738325960308,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,43070,9,Los Angeles
a_5168843975388933562,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IV,,1,22269,2,
g12567716423124824400,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,1,
g03976378230946484366,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,11,
g04703842295747931217,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,6,
a_4930872673251608064,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g10936671506879067397,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,47360,10,Maracaibo 
g07737651171235482903,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,3124,10,Pondicherry
g12286063729483094255,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,3,
g17802147206090892145,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,1,Kodakara
g01674176928111237604,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,10,Mumbai
g09120920240568606554,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,7,
g06035641631266504588,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,563,4,Patna 
g15688795656620653404,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,6,
g01908644858340735955,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,4,Bokaro Steel City
g05721577954847738008,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,10,Mumbai
a_3851533020225367675,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
g02584790192974538752,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2668,10,Latur
g09758999711443102537,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,II,,1,\N,10,Trivandrum
g07345511642702716080,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,5,
g09757472916286607453,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,3,Motto 
g04891947352714884034,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2836,1,Thane
a_1131474516249609204,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,5,Navi Mumbai
g16281237498466420781,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,II,,1,2726,1,Navi Mumbai
g00460381227881766055,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2726,4,Navi Mumbai
g11377002569895847075,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2726,3,Navi Mumbai
a_4321499357131606783,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2618,9,Kalyan
a_7656686232608925596,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,4546,10,Allahabad
a_8262779013178830451,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,2707,5,Mumbai
g17338326205986754788,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,9,Mumbai
g04794843049602217118,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g14357844369760390623,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2726,1,Navi Mumbai
g00133641587763703771,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,3659,10,Chennai
g16418049719486034856,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,6,
a_1744269454724500127,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,9,
a_2160234831615278324,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,1425,6,Jamshedpur 
a_4190508786047046441,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g18119022884979923822,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,9,Mumbai
g07707646710094895526,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,10,
a_1620947179565828367,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
a_6891309047825628863,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,II,,1,22269,10,
g02796839307291215169,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,1,Dilli
g07699827318763754392,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,9,Maharashtra
g13862397339980229295,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,1,Mumbai
g12101163890941290377,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,1,Mumbai
g08244739062506048274,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g14150528702086355045,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,1,
g14351683460075545807,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2715,10,Nagpur
g13719483634923635423,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,1,Mumbai
g12324552359523824300,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,7,
g13338314657391897252,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,8,Gaziabad
g00214976272885157409,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,3,
g15453098979098799640,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,2,
g00276493745927273418,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,5,
g03606480808489998582,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,3,
g08801711898273953163,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,9,
g05914603979606825162,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,7,
g07958451849495384506,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g10812093250200297338,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,41391,10,Dubai
g00697257433871797570,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,12,
g01102537071227432312,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,1,Ho Chi Minh
g05620415113621591841,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,2,Mumbai
g13899512855435446086,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2763,1,Pune
g00761732971474220486,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2763,5,Pune
g11755155650096508915,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2763,8,Pune
g12237570929059540964,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,5,
g05210383770203261003,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2739,5,Palghar
g06664612972194375062,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
g00918440146682075311,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,7,Mumbai
g11843125220562808561,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,4,Mumbai 
g08609125607161423232,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2763,1,Pune
g10731966623589124817,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,5297,8,Roorkee
g05746962202440732258,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,6,
g01561502712095575978,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2763,7,Pune
g02825184868609681378,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,10,
g10869121587252902840,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,8,Mumbai
g18127861081869980042,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,7,
g03281785663625183476,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,3,
g11976872967355282032,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,5,Mumbai
g12284261585293841487,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,7,
g04936932689239913305,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,9,Mumbai
g15608967812339575407,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,8,Mumbai 
g07408716781145290569,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,5583,7,Kolkata 
g00588506400938965048,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
g06394808025417687479,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,5583,7,Kolkata
g04254653590739740687,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,4759,10,Ghaziabad
g05421912427083237965,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IV,,1,1126,6,Gurgaon
g11499482672097289917,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,7,
g10573140436455665593,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,7,
g11392314399253135071,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2875,9,Wardha
g15381450958516400911,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g01574508049222587958,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g03828478882864850042,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,10519,9,Toronto
g12416950274043378127,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,10,
g03104919701397741987,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g08883450022741339167,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,6,
g11843040440421038641,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g02799644470016182640,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,8,
g04857965411647714999,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,7,Mumbai
g05179215877802047586,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,6,
g10550875299992669655,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,41361,1,Odessa
g15893930824616161989,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2494,10,Amravati
g09769150861617044842,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,10254,10,Alexandria
g16534133028912226534,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,6,
g01360065221837774834,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g01622078890291222835,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,10,Mum
g01516691170681858279,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,3253,10,Pathankot
g12423714481329101142,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,31464,10,Multan
g11015015889722335074,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,4,
g17135808881640315045,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,3,
g06462151633755607680,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,1,
g05121540762684012466,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,2578,7,Faizpur
g14670083819477044641,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,1,
g17379975870478524538,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai 
g13464004451675226341,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,661,1,Kota
g04230619600700293359,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2763,10,Pune
g11043534658500059011,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,3378,9,Jaipur
g08658737147684663153,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2520,9,Bhusawal
g15656193306370766916,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,285,9,Vijayawada
g12461681921306738161,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
g03318666228917375284,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,8,
g05624732760963928887,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,5,
g16241072435088753156,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,8,Mumbai
g01492512063764014417,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,2,
g16316132878106443739,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,6,
g03735947813468730688,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,26996,5,Ipoh
1.02444E+20,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,1,Mumbai 
g03313026696825229356,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,8,
g01199058027969741899,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2520,10,Bhusawal
g10472203902472250246,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,\N,1,Niork
g14918814157064395505,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,32045,2,Cusco
g18268743526096334339,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,6,
g18324174743062442438,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,\N,8,Kropyvnitskyy
g10968207319165671961,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,6666,1,Roma
g05633300642013487949,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,10,
g03676441884613113272,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,9,
g17377683096387233254,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,5,
g16275319161014578621,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g10636264043308905567,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IV,,1,176,9,Nellore
g02705102358302819199,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,10,
g02736754277684117032,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,10,
g08349611235683304328,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,1126,10,Gurgaon
g15083647765309626112,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,10,
g13479943437855225302,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,10,
g14451386372550178123,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,10,
g13184837996958590326,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,10,
g06190813375077795337,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,10,
g08853170201700052477,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,10,
g08946654121590218604,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,10,
g18253135695250819949,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,10,
g18247386885150402653,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,10,
g05092825014505071155,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,1,Kl
g16376930646616607799,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g05358265158008597165,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,\N,1,Citya
g05584389585092371354,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,3,
g00303593760830261249,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,4,
g11185101638598322126,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,612,8,Bhilai
g00263707128726664474,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,926,8,Karjan 
g08710534155734618013,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,5,Rio De Janeiro 
g03889735783640160943,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,6,
g05298430742689471024,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,6,
g02760866040897421305,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g12133511293872292811,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,7,
g03740624653534322292,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g07844472790555691450,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,3346,1,Chittorgarh
g00942782114103440951,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai
g05607426119587931166,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,2707,10,Mumbai
g00272450686649458472,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,\N,10,Makati
g08909836090276716011,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,\N,10,Nasik
1.08806E+20,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,5583,2,Kolkata 
g11324831944610101090,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
g03397739560021916845,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,9,
g01144202395286685057,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
g04962306105086923299,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,5583,9,Kolkata 
g17403959957998701117,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,III,,1,22269,6,
g16990378111265059171,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,2,
g17996723042376798161,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,10,
g00744886722083472566,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,4460,10,Hyderabad 
g14143512705520896647,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g16166756191604347085,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,8,
g01334670302110141217,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g00294887724723417995,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2836,5,Thane 
g03318801708088546087,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,1,Mumbai
g12718367633270151481,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2859,7,Varangaon
g02032391971004489875,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,II,,1,\N,5,Bangalore 
g09646185040657581743,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai
g07388756240390787204,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,10,
g16933921237069964125,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,22269,10,
g13001086812297997742,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,9,
g17743099546545047005,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,10,
g15542556274898404857,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai
g15768100236414919951,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,27034,9,Kuching 
a_2536000662628818334,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IV,,1,22269,8,
g13976231988935654636,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,7,Mumbai
g15667556649021555943,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,10,Mumbai
g03842139532299277117,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,8,Mumbai
g03033099326803601805,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,7,
g04838678214471129177,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,10,Mumbai
g08601331486726403631,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,2707,6,Mumbai
g03402504562246779525,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,2707,9,Mumbai
g15262922423784571044,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,6,
g03788301382541757472,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,10,Sabyasachi Maharana
g10699231439929138854,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,\N,4,Waropen
g14209428636286304017,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,10,Bangalore
g13062106071137949349,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,38254,3,Barcelona
g16975216558771080993,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,22269,3,
g06801860314330383269,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,3659,10,Chennai
a_8370491271084896849,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,1,
g10732483933687115888,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,4460,7,Hyderabad
g06145798304333996707,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,22269,2,
g12788465649214574935,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,1,
g05153236528874859844,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,1,
g05034556072744094172,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2724,10,Nashik
g05879094242657073804,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,9,
a_174211780309173885,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,9,
g05507991410566221448,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g07835647927659107713,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,9,
g12857071908934424275,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g13107047608805624296,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,22269,9,
g16040981245540089363,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,9,
g08192858945416029083,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,5,
g03737740761616801181,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,I,,1,4789,10,Hapur
g13439889249777553918,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,8,Mumbai
